should be good now.,F
okay,F
@198619,F
"
"
HI there~,G
Hi what kind of movies doe you like to watch?,R
I like mostly anything.,F
Especially muscials and comedy,F
Im not fond of movies like @125954,F
I love comedy movies have you seen @93013 it is very funny,R
I have not seen that yet.Is that with the Rock&quot;,F
No it has Will Ferrel and Mark Wahlberg,F
"Oh, ok, and they just made a second one too right?",R
@95660 has the rock and Kevin Hart you may like that,F
Yeah they did it is suppose to be even funnier.,F
I did see @95660 and liked that a lot!,F
Then you should definitely see daddy's home,F
do you have one more suggestion before we go?,R
Yeah @76177 and @89839 were great Kevin Hart movies,F
"Great, I still have yet to see those.",F
makes me laugh when he was on Conan with Ice Cube promoting htat,F
thank you!,F
we can submit now and fill out the movie forms,F
Ok great bye.,B
"
"
Hello,G
what types of movies do you enjoy,R
Hi I like sci fi and comedy movies am a huge @204292 fan and love Kevin Hart,G
"great, have you seen @76177 yet?",R
Yeah I loved that movie.,F
I also loved @95660,F
"Cool, you might like @bluestreak with Martin Lawrence",F
I have not seen that one what is it about,F
@176293 does seem like it would be funny,F
hmmm...i added that but its not showing up.,F
its hilarious.,F
he was a crook and after jail becomes a police officer to get back a hidden diamond he left before jail,F
oohh thanks,F
Wow that sounds very interesting I have to watch that.,F
"also, @96329 is anothe you may like to check out",F
Adam Sandler and Damon Wayans,F
Wow thanks those both sound like great movies,F
"no problem, have a good day!",R
bye,B
Thanks you too.,F
Bye,B
"
"
hey there,G
Hi what kind of movies do you like,R
id like to recommend some movies for you.,R
what are you interested in?,R
I like older stuff like @98623,F
I like action movies and fantasy like @145463 or @204292,F
"ooh ok, have you seen @92826",R
"i know it is old, but a classic",F
Yeah I have seen that many times and really enjoyed it.,F
"Cool, what about @195902 THere is a new one, but the old one is great",R
I have not heard of that movie before,F
"Definitely check it out, it is filled with action",R
I think I will check that one out.,F
"Great, have a good day then.",R
goodbye,B
"
"
I don't know how to be romantic.,F
I have trouble expressing emotional attraction.,F
I feel the same.,F
I find it hard to make many friends so finding a romantic partner seems impossible.,F
"The term ""romance"" originated in the medieval ideal of chivalry.",F
Interesting.,F
I feel that today the meaning has been changed to fit with Hollywood's idea of romance.,F
For sure.,F
Romantic love is relative but usually accepted as moments of intimacy.,F
"Romance can be small acts, like making breakfast for your significant other.",F
But it's portrayed as grand gestures which are unattainable.,F
I agree it has been portrayed as impossible actions.,F
Love consists of a variety of emotion and mental states.,F
It seems that in todays world it can be even harder to find a partner too.,F
Good point.,F
"Romance is associated with perfect partners, which is often unattainable.",F
Sexual attraction often is stronger.,F
I suppose.,F
But I think that sexual attraction is just the initial feeling which then turns into romance.,F
"
"
Hello.,G
I hope you might enjoy or know something about Krav Maga?,R
I have no idea what or who that might be.,F
Why do people know them?,R
I think Krav Maga is a martial art sport.,F
That's the reason I picked it.,F
The only other option I had no info on!,F
Do you know how long it's been around?,R
"According to the info I have available to me it's an Israeli self-defence system combining karate, judo, boxing, and realistic fight training.",F
Sounds dangerous!,F
It sounds painful.,F
yeah I agree.,F
It also comes from street fighting.,F
"To me that means ""limited rules"".",F
Sounds very violent and not the smartest thing to be doing.,F
"
"
I have been trying for years to become a bank teller.,F
i think most bank job require  require experience with handling,F
"I agree, I have very little experience in the field, Maybe thats why I cant get hired.",F
Most banks provide on-the-job training for there employees,F
"I see, doesnt that cost a lot of money to train employees?",R
 The law was enacted to establish federal assistance programs to prepare youth and unskilled adults for entry into the labor force and to provide job training to economically,F
That does sound like a good idea.,F
Do you know of any such programs?,R
Some of these federal programs included the Civilian Conservation Corps (CCC) etc,F
"
"
I like parachunting or skydiving,F
"Ive never done either but they sound terrifying, not a fan of heights",F
But it is interesting game.,F
This first parachute jump in history was made by andre jacques,F
Oh really?,R
"Sounds like a french name, what year did he do it?",R
It done in cotober 22 1797. theu tested his contraption by leaping from a hydrogen ballon,F
Was he successful or did he kick the bucket off that stunt?,R
I think Its a success.the military developed parachuting tech,F
Yea nowadays they are a lot more stable and well made.,F
"Yes, Its useful for aircraft in flight and save the aircrews",F
Yea they are very commonly used nowadays,F
"
"
"Hello, do you like true crime books at all?",R
"sometimes, depending on the writer",F
Do you have a favorite wirter?,R
yes his name is Daniel W. Drezner,F
What books of their is your favorite?,R
not's not only an author but also a blogger and a commentator,F
"Oh wow, are his stories set in the last decade?",R
"no, he's born in 1960's",F
"Oh, that would be fun to read!",F
"
"
Denmark seems like a really cool place to visit,F
It probably is!,F
"It's actually a Kingdom, and is Nordic.",F
It is a sovereign nation.,F
All of the nordic places in the netherlands seem really awesome and beautiful.,F
Denmark is on the edge of Sweden and Norway and Germany.,F
I bet it is quite the cold country.,F
The mainland of Denmark is a peninsula and then there's the archipelago which has 443 islands.,F
"The largest islands are Zealand, Funen and North Jutlandic Island.",F
"that is quite the number, I didnt know that, thought it was just one big place.",F
The Kingdom of Denmark goes way back to the 10th Century.,F
It was a seafaring country and was involved in a struggle for control of the Baltic Sea.,F
"
"
"Hi there, I like to go swimming every Thursday, what do you do with your week",R
"The name Thursday mean ""Thor's Day"".",F
And I like to go to a restaurant on these days.,F
"It does, it comes from Norse mythology, Thor, God of Thunder.",F
Indeed most days of the week get their names from Norse gods,F
It seems Estonian didn't work on Thursday.,F
So a long weekend I guess.,F
"Oh wow, that sounds like a nice life.",F
Are you from Estonia?,R
"No I wish so I didn't;t have to work today, I;m not even from the Baltic region of Northern Europe where Estonia is located.",F
Have you ever visited the Baltic region?,R
Thursdays would be the day to go I suppose but I don't know how warm it gets,F
"No, I've never been to Estonia, Latvia or Lithuania, I don't know how the weather is right now, but it is very cold on winter.",F
"
"
"Hi there, I love chocolate, my favorite brand of chocolate is Hershey coming from my local city of Pennsylvania!",G
"Chocolate is quite tasty sometimes, I like milk chocolate now and then.",F
"Milk chocolate is definitely great by itself, it can also be in the form of liquid or paste as opposed to just a block.",F
It is also flavoring in certain foods.,F
"I can't imagine consuming liquid milk chocolate, seems overwhelming.",F
Have you ever tried cocoa or cacao powder?,R
"I have, yes!",F
"The process of that is interesting, it is when the cacao bean is dried and fully fermented and because of the seed's fat, cocoa butter can be extracted.",F
Sounds like a very involved process.,F
I've heard some cacao powders have a lot of heavy metal contamination though.,F
"I have not heard that, so I am unaware.",F
All I know is that the beans are the basis of chocolate and they originate in Central America and parts of Mexico.,F
"That makes sense, I think some cacao powder comes from soil near battery factors and stuff which is where the contamination comes from.",F
"
"
Divorce laws vary by state and in most countries.,F
Most require a court and a legal process with issues of alimony and child support and visitation.,F
I was divorced in 2001.,F
"Woa that is hard, how different is the law now, compare to 2001 when you divorce?",R
im in a relationship never been married!,F
"I am not sure how the laws have changed but the reasons for divorce can be due to incompatibility, lack of independence or just a basic personality clash.",F
Are you engaged?,R
"No, not yet, im too afraid of divorce, i have expierenced all of the reasons you just mentioned, was it to hard getting divorced?",F
We were together 15 years so yeah it was rough.,F
We had major personality clashes where we found ourselves in conflict over fundamental incompatibility in our personalities and lifestyles.,F
Don't be afraid though!,R
It can be wonderful!,F
"Wao 15 years, thats so much, i cannot imagine getting back on track after 15 years, how about kids?",R
did you have any?,R
"Yes, we had two daughters who were 6 and 12 at the time.",F
"Luckily, we had no issues with child custody, visitation, parenting time, child support or any of those issues.",F
"Well looks like you both part ways in a nice way, im glad speccially when kids are involved!",F
"
"
I am sort of bored with life right now.,F
I can't really think of anything exciting to do.,F
Do you know what I mean?,R
Yeah.,F
I know the feeling.,F
It;s like I am left without anything to do.,F
It's pretty dull.,F
What can I do to spice thing up?,R
A new hobby or something?,R
I am not really sure but if you don't occupy your mind it could potentially damage your health.,F
Really?,R
What are the consequences?,R
"Well, for one thing the lack of simulation could leave to unpleasantness -- where you find yourself almost craving relief, among other social and behavioral consequences.",F
Interesting.,F
"So, I guess you are saying that I need to actively pursue something so as to keep my mind engaged.",F
Yes most definitely.,F
Boredom is a modern phenomenon throughout various cultures and it takes a lot of effort to conquer it.,F
"With everything in the world at our fingertips, I suppose it is silly to even say that I am bored.",F
I guess I should feel grateful.,F
I agree.,F
"It's a state of mind we at times may feel, but in reality it is just a way for us to cope with things we face in life (i.e, emotion, objective, subjective, etc..)",F
"
"
Could you recommend a good movie with Ryan Reynolds?,R
Sure!,F
"He starred in X-Men Origins:Wolverine, and Turbo.",F
The Proposal was a great movie too.,F
"Who else was starring in Turbo, I think I saw there Snoop Dog?",R
Yep.,F
As well as Ben Schwartz,F
"How about Kurtwood Smith, is he starring there too?",R
Yes.,F
"Ok, add this movie to my watch list, please!",R
Will do!,F
"
"
I like Home Alone could you give me recommendations based on this one,R
I need recommendations based on the movie Home Alone,R
Do you like it because it's a family film?,R
because it is funny,F
"Okay, then you'll love Ferris Bueller's Day Off.",F
I have that one and loved it.,F
What else do you have?,R
What about The Breakfast Club?,R
"That sounds good, lets do that one.",R
Thanks,F
"You're welcome, you might also like National Lampoon's Christmas",F
"
"
Do you know when The Great Gatsby was released.,R
In 1925.,F
Do you like dramas.,R
The Great Gatsby is in  the drama genre.,F
I actually love them.,F
Give me some ideas of what you mean.,R
"The Painted Veil, also released in 1925 is a  drama.",F
"
"
Could you recommend any good books by Neal Stephenson?,R
He Wrote Zodiac,F
Could you tell me about books similar to Zodiac?,R
That book is vaguely familar.,F
The System of the world is similar one,F
When was The System of the World released?,R
It was released in 2004,F
Cool!,F
I might have to check that out!,F
Thank you.,F
Welcome,G
"
"
"I like the movie ""The Martian"", could you recommend a movie similar to it?",R
Do you like The Martian because it stars Matt Damon?,R
I like the movie because of its story line.,F
Matt Damon also starred in The Bourne Ultimatum which is Crime Fiction Film,F
I have not seen that movie yet.,F
i do like Crime Fiction so I think that is a great choice.,F
Thank you,F
Hope you enjoy!,R
"
"
Do you know anything about the author Harper Lee?,R
"He wrote To Kill a Mockingbird, and Go set a Watchman.",F
I like that book.,F
Do you think its along the same lines as Dark Shadow?,R
I would say drama written by Raina Telgemeir is more on the same page as Dark Shadows.,F
Wasn't that written with Seth Grahame-Smith who also wrote Abraham Lincoln: Vampire Hunter?,R
"Yes, and Vampire Hunter was released in 2010.",F
It was also directed by Peter Hyams.,F
ok.,F
Thanks for that info.,F
You're welcome!,G
"
"
I like the movie RED.,F
Do you know anything similar?,R
Do you like RED because of the actors or because of the genre?,R
I really was a fan of both.,F
I thought everything about it was fantastic!,F
"Ok, movies similar to RED are Death Wish, The Hitman's Bodyguard and Spy",F
Are RED and Death Wish in the same genre?,R
"Yes, they are action movies.",F
Is The Hitman's Bodyguard and action movie as well?,R
"Yes, Hitman's Bodyguard  is an action movie.",F
"Great, thank you!",F
I think I will try Death Wish and The Hitman's Bodyguard this weekend.,F
You are welcome!,F
Do you need anything else?,R
"
"
I like Pulp Fiction.,F
What do you think about it?,R
I love it.,F
It was written by  Roger Avary,F
I heard he also wrote The Rules of Attraction.,F
Do you know who is in that movie?,R
 Fred Savage is in it,F
Oh he stared in The Princess Bride too.,F
Very good fun movie.,F
Yes that is a great movie.,F
It is a romantic comedy film,F
"
"
Could you recommend some movies similar to Fight Club?,R
"Sure, Panic Room is a similar movie",F
OK.  Who stars in that?,R
Jared Leto,F
OK.  That sounds good.,F
Do you need any other information?,R
No.,F
Thanks!,F
"OK, You're Welcome",F
"
"
Do you know anything about the San Francisco Giants?,R
"Yes, it was owned by Bill Neukom and it's a Major League Baseball team.",F
Can you tell me about him and owing the the Baseball team?,R
He is former managing general partner of the San Francisco Giants baseball team ownership group.,F
"He held this position from May 2008 to December 31, 2011 and he was the managing partner when the Giants won the World Series in 2010",F
Does he still own the team?,R
"I am not sure though, may be the management changed.",F
"
"
I was robbed a few minutes ago and need assistance.,F
"Please contact the Parkside, Cambridge police station.",R
I need the address including postcode of the police station and also the phone number.,R
Of course.,F
"Their address is Parkside, Cambridge postcode CB11JG and phone number is 01223358966.",F
Thank you.,F
That's all I needed.,F
You are more than welcome!,F
"Ok, have a good day.",R
Goodbye.,B
You are very welcome.,F
Goodbye.,B
"
"
Hi.,G
I'm looking for a hotel in the east.,R
The internet is not needed.,F
"There are no hotels that do not have internet, but 7 which do have it.",F
Do you have a specific price range you'd prefer?,R
"no, but it should have free parking, please.",F
"The Express by Holiday Inn Cambridge is in the area and has free parking, would you like more information?",R
Is that a guesthouse or a hotel?,R
I'd really prefer a guesthouse.,R
It's a hotel.,F
There are 5 guesthouses in the area.,F
Do you prefer cheap or moderate for the price range?,R
The price doesn't really matter.,F
I just need free parking.,R
It doesn't really need to have internet though.,F
There are 5 guesthouses that have free parking.,F
Should I book one of them for you?,R
"Okay, none of them DON'T offer free wifi?",R
"If not, I'll need the address for one that does have wifi, please.",F
Tell me about your favorite.,R
The allenbell is a guesthouse on the east.,F
The addres sis 517a coldham lane post code cb13js.,B
Great.,F
Can you help me with a train as well?,R
I'm looking to come in from Ely.,R
What is your destination?,R
"And do you have any preference for day, departure or arrival time?",R
"I want to go from cambridge to ely, no preference for time but I need to book for 8 people.",F
There are trains that run every two hours every day starting at 5:50.,F
Do you know what day you'd like to travel?,R
"I'm looking for Wednesday , arrive by 11:30 for 8 people Please.",R
"Booking was successful, the total fee is 35.2 GBP payable at the station.",F
You reference number is 7ZCVR4Q3.,F
Can I help you with anything else?,R
"No, I don't need anything else right now.",F
Thank you for your assistance.,F
Good Bye.,B
Thank you and enjoy your visit.,R
Have a great day.,R
"
"
"I need to take a train from Norwich, leaving after 21:15.",F
Where would you like to go to?,R
I would like to go to Ely please.,R
I don't have any listings for trains leaving Norwich and arriving in Ely.,F
Would you like to try a different departure station?,R
I meant Cambridge please.,F
I would like to arrive in Cambridge on Monday after 21:15.,F
Ok I will book that for you and get you a confirmation number,F
I don't need anything booked.,F
"I just need to get the arrival time, travel time and price of a train from norwich to cambridge leaving after 21:15.",F
"There are trains arriving at 22:35, 23:35 and 24:35.",F
They are 17.60 pounds and 79 minutes each.,F
"Great, thanks!",F
I'm also looking for a 4 star hotel in the north.,R
Can you please help with that?,R
There are several that meet your criteria.,F
Is there a price range you are interested in?,R
"I would like to keep it in the moderate range, please.",F
I see 7 options.,F
They are all guesthouses.,F
Do you have preferences for internet and parking?,R
I do not have a preference on those things.,F
Shall I try to start and book you into one?,R
Please book it and provide the reference number.,R
How many nights will you be staying?,R
Please book the hotel for 4 people and 2 nights.,R
Thank you.,F
What day will you be arriving?,R
the same day... monday please.,F
"I apologize, some of our new workers have phobias of the booking system, I booked you at Acorn guest house, the reference number is 04CSEO7Q any other questions?",R
That's all I need for today.,F
Thanks for your help!,F
"I'm happy to help, and I hope you enjoy your stay!",F
"
"
I am planning a trip to town and want to sight see a bit.,R
Can you let me know some attractions I may be interested in?,R
There are 79 attractions in the city.,F
Do you have a specific type of attraction or specific area of the attraction that you are interested in?,R
I'd like something in the centre.,R
Great!,F
How about All Saints Church?,R
It has fantastic architecture and free entrance.,F
Would you like more information?,R
Could I get the address for it?,R
I would also like an expensive place to eat around it.,R
The address is Jesus Lane.,F
What type of food would you like to eat?,R
I'm in the mood for Caribbean food.,R
"Unfortunately, there are no expensive caribbean restaurants in that area.",F
"Would you like me to check a different type of cuisine, or another area?",R
"Yes, I also love turkish food.",F
Is there something in the center that's expensive?,R
"Also, what type of attraction is All Saints Church?",R
The Meze Bar Restaurant is an expensive Turkish restaurant in the city centre.,F
The All Saints Church is an architecture attraction.,F
"Can I have the phone number, address and postcode for the restaurant please?",R
"I don't have a phone number available, but the address is 196 Mill Road City Centre, postal code cb13nf.",F
Anything else I can do for you?,R
"Great that's all that I needed to know, thank you!",F
"You're welcome, feel free to contact us about anything else you need.",R
"
"
I've been injured and need to find a hospital nearby.,F
"The Addenbrookes Hospital is located at Hills Rd., Cambridge.",F
Are you looking for a specific department?,R
"No, I just need the general phone number, please.",F
"01223245151, is the number.",F
Do you need anything else?,R
Thank you that will do.,F
Feel better soon!,R
Have a better night!,R
"
"
"I need to take a train out of Cambridge, I will be leaving town on Wednesday.",F
There are 5 trains out of Cambridge on Wednesday.,F
Do you have a departure time in mind?,R
"I'd like to go to peterborough and leave after 12:45, I have to attend a meeting beforehand.",F
TR1879 leaves at 13:06 on Wednesday.,F
Will that work for you?,R
What is the price of the fair and could you tell me what is the arrival time into Peterborough?,R
The price is 16.50 pounds and the train will arrive in Peterborough by 13:56 Wednesday.,F
Would you like me to book a ticket for you?,R
"Yes, one ticket please, can I also get the reference number?",R
"I booked you one seat on TR1879 departing Cambridge for Peterborough on Wednesday at 13:06, Reference: xu1qlhvw.",F
Can I help further today?,R
I am also looking for a museum in centre.,R
"Could you give me the address, postcode and phone number of one?",R
"The Broughton House Gallery is located at 98 King Street, postcode cb11ln.",F
Their phone number is 01223314960.,F
Is there anything else you need?,R
That's all I need right now.,F
"Thanks, you have been very helpful!",F
"You're welcome, I hope you enjoy your time in Cambridge!",F
"
"
I am looking in town  for a hospital with a paediatric clinic,R
Addenbrookes Hosptial on Hills Rd.,F
in Cambridge has a paediatric clinic.,F
I need the address and phone number and postal code,R
Great.,F
Thank you and goodbye.,B
"
"
I was hoping to see local places while in cambridge.,R
Some entertainment would be great.,F
i got 5 options.,F
which side is okay for you?,R
It doesn't matter.,F
Can I have the address of a good one?,R
"How about funky fun house, they are located at 8 mercers row, mercers row industrial estate.",R
Could i also get the phone number and postcode?,R
Sure.,F
"The phone number is 01223304705, and the postcode is cb58hy.",F
Is there anything else I can assist you with?,R
"Yes, I need a restuarant.",F
I want something on the south side.,R
Expensive.,F
There are many.,F
What kind of food would you like ?,R
Indian food is my favorite!,F
What's the address for the best one?,R
"Unfortunately, there aren't any Indian restaurants in the south side of town, would you like me to look in other areas?",R
Could you check one more time?,R
"Restaurant in the south part of town, expensive, that serves Indian food?",R
I'm sorry there doesn't seem to be any expensive Indian restaurants to the south.,F
Can you check again for a 3rd time?,R
I really want to eat Indian food.,F
Please stop asking to check for the same thing.,R
I have said there is none in the south try a different area.,F
Do you have any Indian restaurants in the south in a different price range?,R
Hi this is the supervisor.,G
I apologize for the attitude of our staff.,F
"We do have taj tandoori, and expensive Indian restaurant in the South.",F
Would you like me to book?,R
Thank you.,F
May I have the address?,R
The address is 64 Cherry Hinton Road Cherry Hinton.,F
Can i help you with anything else today?,R
"That's all I need, thanks so much for all of your help!",F
Have a great day!,R
you are welcome,F
"Also, thanks for the apology.",F
I don't need anything else at this time.,F
Have a great day.,R
good bye.,B
"
"
I am looking for information about the City Centre North B and B hotel.,R
Can you help me with that?,R
Yes!,F
City Centre North B and B is an inexpensively-priced guesthouse in the north of town at 328A Histon Road.,F
Would you like to book a room?,R
Yes can I book it for 6 people starting on Saturday for 4 nights please?,R
They weren't able to accommodate those parameters.,F
Would you like to try a shorter stay?,R
Sure.,F
Let's try 2 nights.,R
Thanks.,F
"I'll need a reference number, too, please.",F
"The booking for City Centre North B&B has been made, your reference number is 0FAFY5PP.",F
Great!,F
"I also need a train from bishops stortford to cambridge, please.",R
I can find one for you.,R
"Can you tell me what day you would like to travel, please?",R
The train should arrive by 14:45 and should be on the same day as the hotel booking.,F
"Great, I recommend train TR5108.",F
It departs at 13:29 and will get you there by 14:07.,F
Would you like me to book it?,R
Please book that train for me now.,R
Certainly!,F
How many tickets would you like?,R
I need 6 tickets for the same day.,R
"Booking was successful, the total fee is 48.48 GBP payable at the station .",F
Reference number is : GSTIN0L6.,F
"That's all I need today, thank you.",F
You're welcome!,G
Lovely day to you.,F
"
"
I need a place to stay in the north please.,R
There are 13 places to stay in the north.,F
Do you have any other criteria?,R
I don't want to have to pay for parking.,F
I have 5 different gueshouses listed.,F
For what day and for how many please?,R
For 3 people starting on Wednesday and staying 2 nights.,F
There are 11 hotels available actually.,F
Would you like to narrow it to a specific price range or star rating?,R
Just a guesthouse in the north with free parking.,F
I'll need a reference number then too please.,F
I was able to get you in at Archway House.,F
Your reference number is WUMUZ0JX.,F
Can I help you with anything else?,R
That's all I need today.,F
Thanks!,F
Bye!,B
Thank you for using our system!,F
"
"
"Hey Lydia , what are you reading ?",R
I ' m looking at my horoscope for this month !,F
My outlook is very positive .,F
"It says that I should take a vacation to someplace exotic , and that I will have a passionate summer fling !",F
What are you talking about ?,R
Let me see that ... What are horoscopes ?,R
"It ' s a prediction of your month , based on your zodiac sign .",F
You have a different sign for the month and date you were born in .,F
"I was born on April 15th , so I ' m an Aries .",F
When were you born ?,R
January 5th .,F
Let ' s see .,R
.,F
.,F
you ' re a Capricorn .,F
"It says that you will be feeling stress at work , but you could see new , exciting developments in your love life .",F
Looks like we ' ll both have interesting summers !,F
That ' s bogus .,F
"I don't feel any stress at work , and my love life is practically nonexistent .",F
This zodiac stuff is all a bunch of nonsense .,F
"No , it ' s not , your astrology sign can tell you a lot about your personality .",F
See ?,R
It says that an Aries is energetic and loves to socialize .,F
"Well , you certainly match those criteria , but they ' re so broad they could apply to anyone .",F
What does it say about me ?,R
A Capricorn is serious-minded and practical .,F
She likes to do things in conventional ways .,F
That sounds just like you !,F
"
"
"Frank ' s getting married , do you believe this ?",R
Is he really ?,R
"Yes , he is .",F
He loves the girl very much .,F
Who is he marring ?,R
"A girl he met on holiday in Spain , I think .",F
Have they set a date for the wedding ?,R
Not yet .,F
"
"
I hear you bought a new house in the northern suburbs .,F
"That ' s right , we bought it the same day we came on the market .",F
What kind of house is it ?,R
It ' s a wonderful Spanish style .,F
"Oh , I love the roof tiles on Spanish style houses .",F
And it ' s a bargaining .,F
A house like this in river side costs double the price .,F
"Great , is it a two bedroom house ?",R
"No , it has three bedrooms and three beds , and has a living room with a twelve-foot ceiling .",F
There ' s a two-car garage .,F
That ' s a nice area too .,F
It ' ll be a good investment for you .,F
"Yeas , when will you buy a house ?",R
"Not untill the end of this year , you know , just before my wedding .",F
"Right , congratulations .",F
Thank you .,F
"
"
"Hi , Becky , what's up ?",R
"Not much , except that my mother-in-law is driving me up the wall .",F
What's the problem ?,R
She loves to nit-pick and criticizes everything that I do .,F
I can never do anything right when she's around .,F
For example ?,R
"Well , last week I invited her over to dinner .",F
"My husband and I had no problem with the food , but if you listened to her , then it would seem like I fed her old meat and rotten vegetables .",F
There's just nothing can please her .,F
"No , I can't see that happening .",F
I know you're a good cook and nothing like that would ever happen .,F
It's not just that .,F
She also criticizes how we raise the kids .,F
My mother-in-law used to do the same thing to us .,F
"If it wasn't disciplining them enough , then we were disciplining them too much .",F
"She also complained about the food we fed them , the schools we sent them too , and everything else under the sun .",F
You said she used to ?,R
How did you stop her ?,R
"We basically sat her down and told her how we felt about her constant criticizing , and how we welcomed her advice but hoped she'd let us do our things .",F
"She understood , and now everything is a lot more peaceful .",F
That sounds like a good idea .,F
I'll have to try that .,F
"
"
How are Zina's new programmers working out ?,R
"I hate to admit it , but they're good .",F
And fast .,F
The Filipino kid is a genius .,F
So you'll make the Stars .,F
"com deadline , and have us up and running next week ?",R
"It'll be close , but we'll make it .",F
Good .,F
After Stars .,F
"com starts paying us , we won't need Vikam's cash anymore .",F
"And if we don't need them , we won't need Zina , either .",F
"
"
Do you like cooking ?,R
Yes .,F
I like cooking very much .,F
I got this hobby when I was 12 years sold .,F
Why do you like it ?,R
I have no idea .,F
I like cooking by myself .,F
I like to taste delicious food .,F
That's wonderful !,F
"And I love trying new recipes , which I usually test with my friends .",F
"You can come , too .",F
Really ?,R
I hope I can have a chance to taste it .,F
Don't forget to tell me .,R
Certainly .,F
"
"
Anyone home ?,R
Jen !,F
I'm in the kitchen ... let yourself in !,R
Wow !,F
You're really working up a storm !,F
I know .,F
I've even worked up a sweat .,F
You look like a cooking show host--only messier .,F
"
"
You look so tan and healthy !,F
Thanks .,F
I just got back from summer camp .,F
How was it ?,R
Great .,F
I got to try so many things for the first time .,F
Like what ?,R
"I went sailing , fishing , and horseback riding .",F
I ' m so jealous .,F
The counselors were so nice too .,F
It was the best summer ever .,F
Except for all those mosquitoes !,F
"
"
"Diana , do you like the perfume I gave you ?",R
It ' s good .,F
"But to tell you the truth , I don ' t wear perfume .",F
I ' m sorry .,F
I didn ' t know that .,F
That ' s all right .,F
Thank you all the same .,F
"
"
"Ah , ah , ah ...",F
"All right , Bill .",F
Here ' s your daily exercise schedule .,R
You are to jog before breakfast .,F
Jog ?,R
"Then , you are to walk to work .",F
Walk ?,R
Thirty minutes in gym at lunch time .,F
Oh no .,F
"Use the stairs , never the elevator .",R
"Oh , dear .",F
"And three times a week , you can either swim , play racketball , or hand ball .",F
Oh no .,F
"OK , you can stop now .",F
It ' s time for the dance class .,F
Dance class !,F
I don't know how .,F
You will .,F
Oh ...,F
"
"
hi how are you,R
"not bad, kind of tired, work construction.",F
thats' cools i am a professional wrestler,F
oh really?,R
do a lot of wrestlers use steroids?,R
i'm not sure in my spare time i do volunteer work,F
"weird, I would think that would come up.",F
My dad taught me everything I know.,F
yea i don't know i also volunteer in a homeless shelter,F
You ever build a house?,R
I have built 12 of them,F
wow that's a lot no but i enjoy being around people,F
I don't I like being around my cats.,F
You have any pets?,R
no i don't have any pets,F
Well you should really get some!,F
"
"
How are you today?,R
Great how are you?,R
"I am well, and you?",R
"Good, Thank you.",F
What do you do for a living?,R
"I do not work, but I spend a lot of time on the internet.",F
You?,R
Me too.,F
I also love to listen to music and play video games.,F
I like twitter too,F
I like band shirts with ruffle sleeves and have really short blond hair.,F
What color hair do you have?,R
Mine is brown,F
I'm into skinny jean and leggings.,F
Do you like skinny jeans?,R
Yes I do and I'm a feminist.,F
What is your favorite food?,R
"
"
Hello!,G
I just turned 40.,F
Oh boy.,F
wow happy birthday i just moved into my first home,F
"Amazing, my wife sends all my money.",F
No home for me.,F
really i am expecting triplets in three months,F
Nice.,F
I plan on getting a divorce.,F
No kids so it could be worse.,F
please do what's best a already have a step children,R
You do anything for work?,R
I hate my job,F
no i recently moved to this country,F
Well don't try being a car salesman.,R
It is awful,F
ill make sure not to thanks,R
Well if you see my wife ever.,F
Tell her we are finished.,R
i will no problem,F
"
"
Hello friend.,G
How are you?,R
I'm good.,F
"I am planning on going rock climbing tomorrow, so resting now.",F
brilliant.,F
I would love to do that.,F
But I have to work from home.,F
It's nice you have that advantage.,F
"I usually take my lab, Trooper with me too.",F
Do you have pets?,R
"nope, i spend money on cars mostly.",F
"Oh, expensive hobby!",F
I live in Colorado so it's great for my hobby.,F
What work do you do?,R
mostly secret things.,F
Away from prying eyes.,F
"Ah, lol, well, I have a few secrets too.",F
"But, one isn't that I'd rather go in Spring!",F
I have never had a steady relationship.,F
Might be because of the secrets.,F
"That might be a big reason, but who knows.",F
"So, no children?",R
"Nope, to much time in front of the tv.",F
"Well, should hit some spots to find a love, or at least some fun.",F
"
"
How are you today?,R
good and you?,R
"I am well, thanks",F
where do you live currently?,R
"I live in Newport, RI.",F
You?,R
Cali for now,F
Which city in Cali?,R
i'm in san diego,F
Do you like it there?,R
yeah it's nice this time of year,F
What do you do for a living?,R
i'm a recording engineer self employed and you?,R
"
"
How are you today?,R
pretty good - been watching nhl hockey today.,F
do you have any hobbies?,R
Ii like to watch cooking shows.,F
Are you a good cook?,R
I enjoy coloring books,F
I try to be a good cook.,F
Do you like to cook?,R
I'm not really that good at it.,F
"We live in a rural farming area, where do you live?",R
"I live in Newport, RI",F
What do you do for a living?,R
I do not work.,F
I enjoy traveling and amusement parks.,F
What about you?,R
I'm a stay at home mom and enjoy spending time with my german shepherd dog.,F
What is the dog's name?,R
I wish i had a do,F
Oscar is his name.,F
Do you have any other hobbies?,R
"
"
hey there i'm 23 and i love eating food.,F
"I'm a clean eater, so I have to be careful with what I eat.",F
But I love it too!,F
i also like to cook but i am not very good at it.,F
That seems to work well with the fact that you love to eat!,F
Do you have a job?,R
i've been traveling the world for 3 years,F
I bet you've seen some interesting things!,F
I'm a life coach at a new job!,F
i've been trying all types of food everywhere i go.,F
Do you have a favorite?,R
no not really,F
I think my favorite food is lasagna - I'd love to go to Italy one day.,F
oh yeah yum,F
"I'm currently preparing for a marathon, so I really can't eat it right now though.",F
"
"
"Hi, how are you?",R
